10,11,11,100,1,11,3,3,0,2,2,10,0,0
11,11,11,100,1,11,3,3,0,2,3,10,1,0
100,11,111,0,0,0,3,3,0,2,4,10,0,1
101,11,111,0,0,0,3,3,0,2,5,10,0,0
110,11,111,0,0,0,3,3,0,2,6,10,1,0
111,11,111,0,0,0,3,3,0,2,7,10,0,0
0,100,100,11,1,11,3,4,3,2,0,10,3,1
1,100,101,10,0,0,3,4,3,2,1,10,0,0
10,100,110,1,0,0,3,4,3,2,2,10,0,0
11,100,111,0,0,0,3,4,4,2,3,10,1,1
100,100,100,11,1,11,3,4,4,2,4,10,0,0
101,100,101,10,0,0,3,4,4,2,5,10,0,0
110,100,110,1,0,0,3,4,4,2,6,10,1,0
111,100,111,0,0,0,3,4,4,2,7,10,0,0
0,101,101,10,0,0,3,5,0,2,0,10,3,0
1,101,101,10,0,0,3,5,0,2,1,10,0,0
10,101,111,0,0,0,3,5,0,2,2,10,0,1
11,101,111,0,0,0,3,5,0,2,3,10,1,0
100,101,101,10,0,0,3,5,0,2,4,10,0,0
101,101,101,10,0,0,3,5,0,2,5,10,0,0
110,101,111,0,0,0,3,5,0,2,6,10,1,0
111,101,111,0,0,0,3,5,0,2,7,10,0,0
0,110,110,1,0,0,3,6,0,2,0,10,3,0
1,110,111,0,0,0,3,6,0,2,1,10,0,1
10,110,110,1,0,0,3,6,0,2,2,10,0,0
11,110,111,0,0,0,3,6,0,2,3,10,1,0
100,110,110,1,0,0,3,6,0,2,4,10,0,0
101,110,111,0,0,0,3,6,0,2,5,10,0,0
110,110,110,1,0,0,3,6,0,2,6,10,1,0
111,110,111,0,0,0,3,6,0,2,7,10,0,0
0,111,111,0,0,0,3,7,3,2,0,10,3,1
1,111,111,0,0,0,3,7,3,2,1,10,0,0
10,111,111,0,0,0,3,7,3,2,2,10,0,0
11,111,111,0,0,0,3,7,3,2,3,10,1,0
100,111,111,0,0,0,3,7,3,2,4,10,0,0
101,111,111,0,0,0,3,7,3,2,5,10,0,0
110,111,111,0,0,0,3,7,3,2,6,10,1,0
111,111,111,0,0,0,3,7,3,2,7,10,0,0
0,0,0,111,10,110,4,0,0,3,0,11,0,0
1,0,1,110,10,110,4,0,4,3,1,11,4,1
10,0,10,101,1,11,4,0,4,3,2,11,0,0
11,0,11,100,1,11,4,0,4,3,3,11,0,0
100,0,100,11,1,11,4,0,8,3,4,11,4,1
101,0,101,10,0,0,4,0,8,3,5,11,0,0
110,0,110,1,0,0,4,0,8,3,6,11,0,0
111,0,111,0,0,0,4,0,11,3,7,11,3,1
0,1,1,110,10,110,4,1,0,3,0,11,0,1
1,1,1,110,10,110,4,1,0,3,1,11,4,0
10,1,11,100,1,11,4,1,0,3,2,11,0,0
11,1,11,100,1,11,4,1,0,3,3,11,0,0
100,1,101,10,0,0,4,1,0,3,4,11,4,0
101,1,101,10,0,0,4,1,0,3,5,11,0,0
110,1,111,0,0,0,4,1,0,3,6,11,0,1
111,1,111,0,0,0,4,1,0,3,7,11,3,0
0,10,10,101,1,11,4,2,0,3,0,11,0,0
1,10,11,100,1,11,4,2,0,3,1,11,4,0
10,10,10,101,1,11,4,2,0,3,2,11,0,0
11,10,11,100,1,11,4,2,0,3,3,11,0,0
100,10,110,1,0,0,4,2,0,3,4,11,4,0
101,10,111,0,0,0,4,2,0,3,5,11,0,1
110,10,110,1,0,0,4,2,0,3,6,11,0,0
111,10,111,0,0,0,4,2,0,3,7,11,3,0
0,11,11,100,1,11,4,3,0,3,0,11,0,0
1,11,11,100,1,11,4,3,0,3,1,11,4,0
10,11,11,100,1,11,4,3,0,3,2,11,0,0
11,11,11,100,1,11,4,3,0,3,3,11,0,0
100,11,111,0,0,0,4,3,4,3,4,11,4,1
101,11,111,0,0,0,4,3,4,3,5,11,0,0
110,11,111,0,0,0,4,3,4,3,6,11,0,0
111,11,111,0,0,0,4,3,4,3,7,11,3,0
0,100,100,11,1,11,4,4,0,3,0,11,0,1
1,100,101,10,0,0,4,4,0,3,1,11,4,0
10,100,110,1,0,0,4,4,0,3,2,11,0,0
11,100,111,0,0,0,4,4,0,3,3,11,0,1
100,100,100,11,1,11,4,4,0,3,4,11,4,0
101,100,101,10,0,0,4,4,0,3,5,11,0,0
110,100,110,1,0,0,4,4,0,3,6,11,0,0
111,100,111,0,0,0,4,4,0,3,7,11,3,0
0,101,101,10,0,0,4,5,0,3,0,11,0,0
1,101,101,10,0,0,4,5,0,3,1,11,4,0
10,101,111,0,0,0,4,5,0,3,2,11,0,1
11,101,111,0,0,0,4,5,0,3,3,11,0,0
100,101,101,10,0,0,4,5,0,3,4,11,4,0
101,101,101,10,0,0,4,5,0,3,5,11,0,0
110,101,111,0,0,0,4,5,0,3,6,11,0,0
111,101,111,0,0,0,4,5,0,3,7,11,3,0
0,110,110,1,0,0,4,6,0,3,0,11,0,0
1,110,111,0,0,0,4,6,4,3,1,11,4,1
10,110,110,1,0,0,4,6,4,3,2,11,0,0
11,110,111,0,0,0,4,6,4,3,3,11,0,0
100,110,110,1,0,0,4,6,4,3,4,11,4,0
101,110,111,0,0,0,4,6,4,3,5,11,0,0
110,110,110,1,0,0,4,6,4,3,6,11,0,0
111,110,111,0,0,0,4,6,4,3,7,11,3,0
0,111,111,0,0,0,4,7,0,3,0,11,0,1
1,111,111,0,0,0,4,7,0,3,1,11,4,0
10,111,111,0,0,0,4,7,0,3,2,11,0,0
11,111,111,0,0,0,4,7,0,3,3,11,0,0
100,111,111,0,0,0,4,7,0,3,4,11,4,0
101,111,111,0,0,0,4,7,0,3,5,11,0,0
110,111,111,0,0,0,4,7,0,3,6,11,0,0
111,111,111,0,0,0,4,7,0,3,7,11,3,0
0,0,0,111,10,110,5,0,0,4,0,100,11,0
1,0,1,110,10,110,5,0,0,4,1,100,0,1
10,0,10,101,1,11,5,0,0,4,2,100,0,0
11,0,11,100,1,11,5,0,0,4,3,100,4,0
100,0,100,11,1,11,5,0,0,4,4,100,0,1
101,0,101,10,0,0,5,0,0,4,5,100,0,0
110,0,110,1,0,0,5,0,0,4,6,100,4,0
111,0,111,0,0,0,5,0,0,4,7,100,0,1
0,1,1,110,10,110,5,1,11,4,0,100,11,1
1,1,1,110,10,110,5,1,11,4,1,100,0,0
10,1,11,100,1,11,5,1,11,4,2,100,0,0
11,1,11,100,1,11,5,1,11,4,3,100,4,0
100,1,101,10,0,0,5,1,11,4,4,100,0,0
101,1,101,10,0,0,5,1,11,4,5,100,0,0
110,1,111,0,0,0,5,1,15,4,6,100,4,1
111,1,111,0,0,0,5,1,15,4,7,100,0,0
0,10,10,101,1,11,5,2,0,4,0,100,11,0
1,10,11,100,1,11,5,2,0,4,1,100,0,0
10,10,10,101,1,11,5,2,0,4,2,100,0,0
11,10,11,100,1,11,5,2,0,4,3,100,4,0
100,10,110,1,0,0,5,2,0,4,4,100,0,0
101,10,111,0,0,0,5,2,0,4,5,100,0,1
110,10,110,1,0,0,5,2,0,4,6,100,4,0
111,10,111,0,0,0,5,2,0,4,7,100,0,0
0,11,11,100,1,11,5,3,0,4,0,100,11,0
1,11,11,100,1,11,5,3,0,4,1,100,0,0
10,11,11,100,1,11,5,3,0,4,2,100,0,0
11,11,11,100,1,11,5,3,0,4,3,100,4,0
100,11,111,0,0,0,5,3,0,4,4,100,0,1
101,11,111,0,0,0,5,3,0,4,5,100,0,0
110,11,111,0,0,0,5,3,0,4,6,100,4,0
111,11,111,0,0,0,5,3,0,4,7,100,0,0
0,100,100,11,1,11,5,4,11,4,0,100,11,1
1,100,101,10,0,0,5,4,11,4,1,100,0,0
10,100,110,1,0,0,5,4,11,4,2,100,0,0
11,100,111,0,0,0,5,4,15,4,3,100,4,1
100,100,100,11,1,11,5,4,15,4,4,100,0,0
101,100,101,10,0,0,5,4,15,4,5,100,0,0
110,100,110,1,0,0,5,4,15,4,6,100,4,0
111,100,111,0,0,0,5,4,15,4,7,100,0,0
0,101,101,10,0,0,5,5,0,4,0,100,11,0
1,101,101,10,0,0,5,5,0,4,1,100,0,0
10,101,111,0,0,0,5,5,0,4,2,100,0,1
11,101,111,0,0,0,5,5,0,4,3,100,4,0
100,101,101,10,0,0,5,5,0,4,4,100,0,0
101,101,101,10,0,0,5,5,0,4,5,100,0,0
110,101,111,0,0,0,5,5,0,4,6,100,4,0
111,101,111,0,0,0,5,5,0,4,7,100,0,0
0,110,110,1,0,0,5,6,0,4,0,100,11,0
1,110,111,0,0,0,5,6,0,4,1,100,0,1
10,110,110,1,0,0,5,6,0,4,2,100,0,0
11,110,111,0,0,0,5,6,0,4,3,100,4,0
100,110,110,1,0,0,5,6,0,4,4,100,0,0
101,110,111,0,0,0,5,6,0,4,5,100,0,0
110,110,110,1,0,0,5,6,0,4,6,100,4,0
111,110,111,0,0,0,5,6,0,4,7,100,0,0
0,111,111,0,0,0,5,7,11,4,0,100,11,1
1,111,111,0,0,0,5,7,11,4,1,100,0,0
10,111,111,0,0,0,5,7,11,4,2,100,0,0
11,111,111,0,0,0,5,7,11,4,3,100,4,0
100,111,111,0,0,0,5,7,11,4,4,100,0,0
101,111,111,0,0,0,5,7,11,4,5,100,0,0
110,111,111,0,0,0,5,7,11,4,6,100,4,0
111,111,111,0,0,0,5,7,11,4,7,100,0,0
0,0,0,111,10,110,6,0,0,5,0,101,0,0
1,0,1,110,10,110,6,0,15,5,1,101,15,1
10,0,10,101,1,11,6,0,15,5,2,101,0,0
11,0,11,100,1,11,6,0,15,5,3,101,0,0
100,0,100,11,1,11,6,0,30,5,4,101,15,1
101,0,101,10,0,0,6,0,30,5,5,101,0,0
110,0,110,1,0,0,6,0,30,5,6,101,0,0
111,0,111,0,0,0,6,0,41,5,7,101,11,1
0,1,1,110,10,110,6,1,0,5,0,101,0,1
1,1,1,110,10,110,6,1,0,5,1,101,15,0
10,1,11,100,1,11,6,1,0,5,2,101,0,0
11,1,11,100,1,11,6,1,0,5,3,101,0,0
100,1,101,10,0,0,6,1,0,5,4,101,15,0
101,1,101,10,0,0,6,1,0,5,5,101,0,0
110,1,111,0,0,0,6,1,0,5,6,101,0,1
111,1,111,0,0,0,6,1,0,5,7,101,11,0
0,10,10,101,1,11,6,2,0,5,0,101,0,0
1,10,11,100,1,11,6,2,0,5,1,101,15,0
10,10,10,101,1,11,6,2,0,5,2,101,0,0
11,10,11,100,1,11,6,2,0,5,3,101,0,0
100,10,110,1,0,0,6,2,0,5,4,101,15,0
101,10,111,0,0,0,6,2,0,5,5,101,0,1
110,10,110,1,0,0,6,2,0,5,6,101,0,0
111,10,111,0,0,0,6,2,0,5,7,101,11,0
0,11,11,100,1,11,6,3,0,5,0,101,0,0
1,11,11,100,1,11,6,3,0,5,1,101,15,0
10,11,11,100,1,11,6,3,0,5,2,101,0,0
11,11,11,100,1,11,6,3,0,5,3,101,0,0
100,11,111,0,0,0,6,3,15,5,4,101,15,1
101,11,111,0,0,0,6,3,15,5,5,101,0,0
110,11,111,0,0,0,6,3,15,5,6,101,0,0
111,11,111,0,0,0,6,3,15,5,7,101,11,0
0,100,100,11,1,11,6,4,0,5,0,101,0,1
1,100,101,10,0,0,6,4,0,5,1,101,15,0
10,100,110,1,0,0,6,4,0,5,2,101,0,0
11,100,111,0,0,0,6,4,0,5,3,101,0,1
100,100,100,11,1,11,6,4,0,5,4,101,15,0
101,100,101,10,0,0,6,4,0,5,5,101,0,0
110,100,110,1,0,0,6,4,0,5,6,101,0,0
111,100,111,0,0,0,6,4,0,5,7,101,11,0
0,101,101,10,0,0,6,5,0,5,0,101,0,0
1,101,101,10,0,0,6,5,0,5,1,101,15,0
10,101,111,0,0,0,6,5,0,5,2,101,0,1
11,101,111,0,0,0,6,5,0,5,3,101,0,0
100,101,101,10,0,0,6,5,0,5,4,101,15,0
101,101,101,10,0,0,6,5,0,5,5,101,0,0
110,101,111,0,0,0,6,5,0,5,6,101,0,0
111,101,111,0,0,0,6,5,0,5,7,101,11,0
0,110,110,1,0,0,6,6,0,5,0,101,0,0
1,110,111,0,0,0,6,6,15,5,1,101,15,1
10,110,110,1,0,0,6,6,15,5,2,101,0,0
11,110,111,0,0,0,6,6,15,5,3,101,0,0
100,110,110,1,0,0,6,6,15,5,4,101,15,0
101,110,111,0,0,0,6,6,15,5,5,101,0,0
110,110,110,1,0,0,6,6,15,5,6,101,0,0
111,110,111,0,0,0,6,6,15,5,7,101,11,0
0,111,111,0,0,0,6,7,0,5,0,101,0,1
1,111,111,0,0,0,6,7,0,5,1,101,15,0
10,111,111,0,0,0,6,7,0,5,2,101,0,0
11,111,111,0,0,0,6,7,0,5,3,101,0,0
100,111,111,0,0,0,6,7,0,5,4,101,15,0
101,111,111,0,0,0,6,7,0,5,5,101,0,0
110,111,111,0,0,0,6,7,0,5,6,101,0,0
111,111,111,0,0,0,6,7,0,5,7,101,11,0
